SNO,RANK,ARNO,NAME,SEX,NEETNO,COM,MARKS,COLLEGENAME,QUOTA,COLLEGETYPE,FEES,COURSE,Year
5,735,51280,SREE LAKSHMI.S.G,F,80274491,OC,408,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
6,804,13884,DENESH DAVIS,M,80001172,BC,401,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
7,924,1715,DARSON PUDHIN R,M,80690276,BC,391,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
8,931,5242,BALAJI V,M,80803312,OC,390,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
9,1062,18254,BHUVANESWARI.S,F,80397577,BC,379,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
10,1153,357,B JOHFRIT JOSE,M,80082049,BC,371,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
11,1224,906,DHINESH P,M,80896800,BC,367,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
12,1364,10618,KAVIYA G,F,80470138,BC,356,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
13,1368,4166,JENISH SIMONRAJ J,M,80792549,BC,356,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
14,1393,1975,JENISHA T A,F,80027629,BC,354,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
15,1426,14295,MANI BANU M,F,80784777,BC,352,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
16,1429,2688,MARY S MELZA,F,80013381,BC,352,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
17,1452,10780,ABISHA VIRGIN S K,F,80179855,BC,350,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
18,1458,13554,KAREN GRETA.D,F,80463114,BC,350,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
19,1462,2789,HANAN MARSHAL,M,80000798,BC,350,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
20,1469,334,ARUN KUMAR V,M,80828830,BC,349,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
21,1477,17593,ALBERT RAJKUMAR J,M,80014175,BC,349,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
22,1488,4829,SHEPHERDIN ROM A H,M,80558608,BC,348,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
23,1537,23897,AGHILA.M,F,80394808,BC,344,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
24,1549,12095,TRINITA S N,F,80001778,BC,344,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
25,1604,11699,YUVASHREE R,F,80104229,BC,340,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
26,1614,1574,AARTHI P P,F,80106118,BC,340,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
27,1619,3605,MAGLIN H,F,80142261,BC,340,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
28,1622,2632,AASWIN D,M,80295955,BC,340,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
29,1641,3764,DELIN E,M,80215035,BC,339,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
30,1644,54575,MUGILNILA S,F,80319540,BC,339,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
31,1658,1448,DIPIKA.V,F,80467693,BC,338,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
32,1667,373,MANJU BHASHINI K,F,80015530,BC,338,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
33,1669,12079,GEORGE DANIEL J,M,80559308,BC,338,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
34,1685,13300,POOJA.S,F,80031514,BC,337,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
35,1700,25020,CHANDRA GANESH.P,M,80225554,BC,337,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
36,1735,3862,PONMANI T,F,80117094,BC,335,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
37,1769,52325,HARSHAVARDHANN V,M,80154391,BC,334,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
38,1789,11815,NIKHILYA S K,F,80307308,BC,333,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
39,1802,10651,SONA L,F,80318269,BC,332,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
40,1805,14467,ROHITH P,M,80834460,BC,332,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
41,1806,4264,MARY ZERLINDA M,F,80092840,BC,332,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
42,1826,8547,KAILASH KRISHNA.S,M,80568508,BC,331,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
43,1838,4018,ADCHAYA.S.R,F,80091005,BC,330,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
44,1842,4138,AYSHA MUBEENA. M,F,80113367,BCM,330,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
45,1861,20576,AFRAH BATOOL SYED,F,80846224,BCM,329,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
46,2007,4327,ANGELO BLAZIE S,F,80020523,MBC/DNC,322,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
47,2287,14876,MARIYAMUL LUTHFIYA,F,80870068,BCM,310,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
48,2589,7266,SAMEERA.H,F,80079627,BCM,298,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
49,2681,15412,AATHIFA MUHAMED MUHAJIR,F,80350132,BCM,295,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
50,3360,10221,MURALIDHARAN P R,M,80698433,MBC/DNC,274,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
51,3479,22143,NANDHAKUMAR R,M,80756629,MBC/DNC,271,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
52,3541,19904,SUBASH G,M,80166808,MBC/DNC,270,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
53,3543,15053,AARTHISHRI.P.,F,80270755,MBC/DNC,270,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
54,3581,9793,DAMINI B S,F,80192791,MBC/DNC,269,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
55,3655,1751,VISHNUPRIYA P,F,80936526,MBC/DNC,267,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
56,3707,7490,JAYASHRI M R,F,80500967,MBC/DNC,266,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
57,3728,15843,BAVITHRA B,F,80687010,MBC/DNC,266,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
58,3730,4776,DHANAPRASANTH S,M,80027589,MBC/DNC,266,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
59,3763,3306,RAJA VARSHINI R,F,80533343,MBC/DNC,265,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
60,3825,1209,ANTUS NICANOR LEO L,M,81023389,MBC/DNC,263,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
61,3828,804,PANDI SELVI A,F,80005800,MBC/DNC,263,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
62,3852,11842,NISANTH M,M,81021912,MBC/DNC,263,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
63,3892,2348,HARIKRISHNA M,M,80066035,MBC/DNC,262,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
64,3905,21683,DYANESH V,M,80860234,MBC/DNC,261,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
65,3915,2007,NIVETHA PADMANABAN S P,F,80433795,MBC/DNC,261,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
66,3953,9966,SHRI VANATHI T,F,80966648,MBC/DNC,260,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
67,4000,3826,ILAKKIYA C,F,80649099,MBC/DNC,259,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
68,4069,4616,JERIN MAXWEL S,M,80717552,MBC/DNC,258,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
69,4094,6802,VISHAL ANIRUTH R,M,80568992,MBC/DNC,257,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
70,4128,7934,DIVYADHARSHINI M,F,80162594,MBC/DNC,256,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
71,4145,54245,PRASANNA S,M,80541748,MBC/DNC,256,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
72,4622,15261,KANAKARAJ.T,M,80013053,SC,247,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
73,4868,21924,PRIYAVATHANI P,F,80896575,SC,242,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
74,5476,9049,JATIN UDHISHTAR T,M,80236015,SC,232,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
75,5780,10935,JEYA PRAVEENA K,F,80930030,SC,227,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
76,5781,317,KHAVYA DHARSHINI S,F,80685692,SC,227,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
77,6180,53387,ASHIKA.S,F,80295603,SC,221,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
78,6281,768,KRITHIKA.A,F,80618580,SC,220,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
79,6291,16773,ANUSHA NARAYANI S,F,80358355,SC,220,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
80,6454,12918,ARAVINDAN C S,M,80696401,SC,218,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
81,6584,24765,SUPRIYA.MUTHUKUMAR,F,80307293,SC,216,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
82,6588,25021,SILAMBARASAN M,M,80288903,SC,216,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
83,6805,542,KARTHIKA P,F,80687886,SC,214,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
84,6827,8879,HASINI.E,F,80269947,SC,213,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
85,10276,19321,PREMRAJ S,M,80039236,SCA,181,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
86,10816,2945,YUKESH P,M,80370017,ST,178,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
87,11205,522,SANTHANABHARATHY G,M,80656478,SCA,175,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
88,11549,14941,V.A.VIJAY,M,80963985,SCA,173,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",GOVT,GOVT,0,MBBS,2017
1,4674,NULL,904414378,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
2,5123,NULL,904823908,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
3,5170,NULL,904810458,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
4,5171,NULL,904408540,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
5,5410,NULL,904807596,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
6,5443,NULL,904812526,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
7,5494,NULL,904816904,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
8,5722,NULL,904801023,,NULL,OBC,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
9,5726,NULL,904814586,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
10,5875,NULL,904423050,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
11,5959,NULL,904708546,,NULL,UR,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
12,59036,NULL,907843211,,NULL,SC,NULL,"KANYAKUMARI MEDICAL COLLEGE, KANYAKUMARI",ALL INDIA,GOVT,0,MBBS,2017
1,475,13113,RONNIE DMEL JOSEPH.R,M,80267776,BC,442,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
2,790,19632,SHAGUN CHOUKSE,F,80635992,OC,402,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
3,853,13548,GEORGE PAUL,M,80020447,OC,396,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
4,859,13146,AKSHARA SANTHOSH,F,80087088,OC,396,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
5,911,18708,VIKRAM NARAYANASWAMY,M,80504930,OC,392,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
6,947,23806,MRITHULA.MANIVANNAN,F,80091565,OC,389,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
7,949,20937,NIRMALKUMAR D,M,80937886,OC,389,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
8,984,17348,ADITYA HARII,M,80438439,OC,385,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
9,1038,1829,SRIRAM.S,M,80205532,BC,381,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
10,1048,18405,MOHANA KRISHNA KUMAR.M,M,80207986,BC,380,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
11,1194,249,ALAN OSWALD.J.F,M,80091579,BC,369,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
12,1211,14464,PREETHI ALEX,F,80256333,BC,367,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
13,1214,13263,KETHANA D,F,80414516,MBC/DNC,367,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
14,1220,55148,APOORVA R,F,80334465,BC,367,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
15,1233,1439,SHREYA.Y,F,80274148,BC,366,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
16,1244,11073,AAKASH R,M,80531605,BC,365,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
17,1265,11145,JENITA VINODHINI PETER,F,80091716,BC,364,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
18,1278,23772,KARISHMA.M,F,80502475,BC,362,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
19,1280,13707,V.ARTHI,F,80715861,BC,362,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
20,1285,13013,VISHAL O,M,80036928,BC,362,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
21,1318,17470,SUBHA SHALVA S,F,80991800,BC,360,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
22,1321,5049,ASHA A V,F,80334702,BC,360,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
23,1326,23061,MAHALAKSHMI.R,F,80161196,BC,360,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
24,1335,18963,SOUMYA.K,F,80125910,BC,359,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
25,1343,11253,RASARIN S,F,80430855,BC,358,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
26,1354,14937,B.M.CHARISHMA,F,80861875,BC,357,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
27,1361,9036,SWATHI P,F,80161531,BC,356,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
28,1363,1486,UDAYALAKSHMI R,F,80336610,BC,356,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
29,1365,21793,JASON THETRAVALAN.T,M,80054456,BC,356,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
30,1370,9289,GOKUL.S,M,80754566,BC,356,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
31,1378,9841,NANDHINEE A,F,80208530,BC,355,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
32,1380,3748,ARVIND NARAYAN.S,M,80504778,BC,355,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
33,1381,398,VARSHINI S,F,80930044,BC,355,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
34,1391,8536,KEERTHANA B,F,80872537,BC,354,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
35,1405,25532,VEERANETHAJI.N.T,M,80119988,BC,354,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
36,1408,21343,PREETHII S P,F,80154825,BC,353,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
37,1409,7963,RAHUL.S,M,80151970,BC,353,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
38,1411,18091,KAREESHMAA.H.C,F,80359475,BC,353,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
39,1412,4667,PRAVEENA U,F,80855293,BC,353,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
40,1413,14577,PRATIBHA ROSHINI K M,F,80306344,BC,353,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
41,1420,13339,ASHWIN.A,M,80183571,BC,352,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
42,1424,8965,DEVARAJ S,M,80790345,BC,352,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
43,1425,3163,SHANKAR.R,M,80123002,MBC/DNC,352,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
44,1430,3729,MONISH J,M,80213900,BC,352,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
45,1431,19902,G M SHREEVARDHAN,M,80049621,BC,352,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
46,1433,14273,ARVINDHRAM A,M,80464462,BC,351,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
47,1461,6564,SABURA MISREEN AAZAM M,F,80139260,BCM,350,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
48,1663,219,TAHER HUSSAIN,M,80078753,BCM,338,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
49,1812,226,MOHAMEDAFNAN N,M,80609585,BCM,332,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
50,1881,4167,ROSHINI V R,F,80869079,MBC/DNC,328,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
51,2082,14168,VASANTH V,M,80504710,MBC/DNC,319,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
52,2348,5733,JOANNA P,F,80633998,MBC/DNC,308,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
53,2381,11518,KISHORE KUMAR P,M,80783097,MBC/DNC,307,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
54,2398,5473,NAHVEENA.S,F,80216384,MBC/DNC,306,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
55,2401,15927,VISHALI.M,F,80011455,MBC/DNC,306,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
56,2443,7852,VISHVA E,M,80598152,MBC/DNC,305,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
57,2468,11472,VENKATESH S,M,80448875,MBC/DNC,304,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
58,2491,25340,RESHMA MOHAN,F,80096491,MBC/DNC,303,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
59,2570,9261,JEYA BHARATHI T A,F,80938335,MBC/DNC,299,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
60,2609,4335,AISHWARYA.C.J,F,80025972,SC,298,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
61,2623,11701,RATHIKA.P,F,80862261,MBC/DNC,297,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
62,2698,10059,MADHUMITHA R,F,80502809,MBC/DNC,295,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
63,2700,17515,DHARUNEESHWAR.S,M,80306237,MBC/DNC,295,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
64,2721,7398,PRIYANKA S,F,80598121,MBC/DNC,294,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
65,2729,6103,UDAYA KUMAR M,M,80636754,MBC/DNC,294,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
66,2734,4877,JAYASEELAN R,M,80016231,MBC/DNC,294,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
67,2760,4919,GOPIANAND N,M,80243082,MBC/DNC,293,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
68,2848,11539,NAVEN.K.S,M,80272814,MBC/DNC,290,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
69,2855,423,LINGESHWARAN R,M,80885669,MBC/DNC,289,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
70,2880,16967,PAVITHRA R,F,80038826,MBC/DNC,289,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
71,3467,17025,GOWTHAMAN.P.S,M,80206781,SC,272,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
72,3762,19338,HEMAMALINI S,F,80023418,SC,265,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
73,3929,5598,POOJA SHALINI P S,F,80964132,SC,261,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
74,4202,10291,AISHWARYA R,F,80837937,SC,255,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
75,4230,4927,AARTHI V,F,80130488,SC,254,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
76,4416,2691,SHRISHA S,F,81053168,SC,251,"VELLORE MEDICAL COLLEGE, VELLORE.",GOVT,GOVT,0,MBBS,2017
